keyword,text,Sentiment
wreck,the rugrats are all figments of angelicas imagination chuckie died w his mom  y chaz is a nervous wreck tommy was a,fear
wreck, great  and why not add those two nutballs out of the house along with this c ,fear
wreck,recover quicker phew its not like bees are important its not like stacks of food ,joy
wreck,theo is perfectly messed up not completely fucked but a train wreck anough to be pressious,anger
wreck,it is like watching a slow motion trainwreck and the prince is unlikely to walk away unharmed in the after,fear
wreck,my iponing plans has been wreck and im not going to plan anymore fck,anger
wreck, great  and why not add those two nutballs out of the house along with this criminal  its co ,anger
wreckage, the wreckage of my past keeps haunting me it just wont leave me alone i still i find it ,anger
wreckage,very little wreckage was found or photographed there are many examples of shooting planes down to kill one or two ,joy
wreckage,moscow mitch must stand as history continues to discover the greater part of his traitorous activities and politic ,fear
wreckage,barr a conservative catholic blamed spread of secularism and moral relativism for a rise in virtually every measure of so,sadness
wreckage,stunning drone video of bound brook fire aftermath shows charred smoldering wreckage ,fear
wreckage,from identities special issue whiteness and nationalism the wreckage of white supremacy by  ,anger
wreckage,my piece tonight on why christopher wray isnt the right man for the bigand necessaryjob of reforming the fbi rather,joy
wreckage,ukraine deliberately issued statement after iran plane crash suggesting engine failure despite suspecting attack if,sadness
wreckage,through all the happiness and sorrow i guess id do it all again live for today and not tomorrow its still the ,anger
wreckage,a sunken yacht has finally been pulled out of the mooloolah river almost a year after it was abandoned the wrecka ,fear
wreckage,actually they flipped a coin  piece for it according to an interview by ,anger
wreckage,bens entire arc in the sequel trilogy is about healing wounds we see this physically and metaphorically on the death,sadness
wreckage,iran plane crash wreckage spotted from space satellite photos ,fear
wreckage,tsb iran has allowed us to the download of the recorders and visit the wreckage this above and beyond what they are req,anger
wreckage,coffee and wreckage of dreams,sadness
wreckage,visit the wreckage wasnt it bulldozed from the site wasnt the evidence tampered with above and beyond,joy
wreckage,want to listen to some clips of thewreckage audiobook three short clips now available on soundcloud featuring ,joy
wreckage,why would the transportation safety board think giving us the recorders and access to the wreckage goes above and beyond wha,fear
wreckage,i heard nswqueensland border two brothers are found dead in the wreckage of their light plane,fear
wreckage,american media said that iran had bulldozed the crash site of the shoot down what iran did was relocate the wreckage it,fear
wreckage,we won beachcombers bitter statement as he surveys the wreckage of the lagoon in episode the golden lagoon ,anger
wreckage,the next day an eod team arrived to pick through the wreckage and found unexploded pieces of a missile casing that coul,anger
wreckage,iran agreed to give canada access to the wreckage and the black box from downed ukrainian plane but canadian officials ar,fear
wreckage,deceased trucker found in wreckage that went unnoticed for  hours ,anger
wreckage,reality bends around the chromatic form as it effortlessly floats through the wreckage check out retribution by rhads,sadness
wreckage,it is a strange feeling to see someone come around after leaving you alone in the wreckage they cau ,sadness
wreckage,why wouldnt rebels investigate the wreckage it would be like if the us didnt investigate a nazi ,sadness
wreckage,virgo  the new model eggbeater or washing machine the latest years car all demand some study and learning before ,anger
wreckage,iiiiii i keep a record of the wreckage of my liiife,anger
wreckage,a team of scientists from were able to image some wwii aircraft at the bottom of the pacific a great example,joy
wreckage,an extraordinary bit of writing by in  a biographical article with historical context and pat,sadness
wrecked,is there any time that yall dont want yoongi to be ruined and wrecked,sadness
wrecked,our hearts bleed to the untimely demise of rio john abel for having met an accident while sending help to the victi ,sadness
wrecked,talladega brian vicker wrecked junior and johnson to win,anger
wrecked,see if am wrecked and start a sentence wae am no just sayin this cos am mad wae it am defo sayin it cos am mwi,anger
wrecked,it made up for the getting absolutely wrecked part,joy
wrecked,my view after getting absolutely wrecked in the woods with jonah yesterday ,joy
wrecked,admit it we are all bias wrecked by soobin today ,sadness
wrecked,hi so ive started to stan the girl group ans because say my name is a bop i wanna know the name of the member ,fear
wrecked,kesian ular we have wrecked their natural habitat,joy
wrecked,my twat of an art teacher  what grades do u need to get into uni bc rn ur failing me  um idk me on the inside  ,sadness
wrecked,my first listen was also in the whip i damn near wrecked,anger
wrecked,hes not a journalist and doesnt pretend to be hes an ultraright wing activist which is proba ,joy
wrecked,by all means give up sugar and carbs your body doesnt need them and they have a toxic impact b ,joy
wrecked,chanyeol k gaming destroys me messed my mind wrecked my health i was so into it its not healthy  chanyeol,anger
wrecked,hell be wrecked if that happens,anger
wrecked,hes the oxygen that pumps blood to my living heart that gives me life im sorry if you cant understand me but it,sadness
wrecked,when youre watching clemson get wrecked and see the dude who ranked you at  ,anger
wrecked,why would operators put new buses on school contracts for them to be trashed by kids nobodys goin ,anger
wrecked,democratic propaganda wrecked libya obama just helped the stupid peasants win,sadness
wrecked,cc this is what i was telling you the other time,joy
wrecked,tryna think of a plot but nothing comes to mind except for yoobis ass getting wrecked  yall too much ,love
